Week,R01.%ILI,R02.%ILI,R03.%ILI,R04.%ILI,R05.%ILI,R06.%ILI,R07.%ILI,R08.%ILI,R09.%ILI,R10.%ILI,USA.%ILI,R01.Tmax,R01.Tmin,R01.prcp,R02.Tmax,R02.Tmin,R02.prcp,R03.Tmax,R03.Tmin,R03.prcp,R04.Tmax,R04.Tmin,R04.prcp,R05.Tmax,R05.Tmin,R05.prcp,R06.Tmax,R06.Tmin,R06.prcp,R07.Tmax,R07.Tmin,R07.prcp,R08.Tmax,R08.Tmin,R08.prcp,R09.Tmax,R09.Tmin,R09.prcp,R10.Tmax,R10.Tmin,R10.prcp,USA.Tmax,USA.Tmin,USA.prcp,R01.tweets,R02.tweets,R03.tweets,R04.tweets,R05.tweets,R06.tweets,R07.tweets,R08.tweets,R09.tweets,R10.tweets,USA.tweets
2013.33,0.45,0.79,0.75,0.6,0.88,1.32,0.66,0.57,0.98,0.17,0.8,24.19,11.52,1.17,22.11,10.8,3.49,22.75,12.37,3.67,26.34,17.97,6.07,22.66,10.83,0.87,30.91,18.78,3.54,25.76,14.62,3.27,26.32,10.41,1.28,32.53,15.79,0.18,26.86,12.12,0.5,26.62,14.2,2.65,434.0,1084.0,975.0,1035.0,888.0,581.0,662.0,165.0,1031.0,198.0,7053.0
2013.34,0.45,0.86,0.72,0.77,0.77,1.41,0.56,0.54,0.85,0.16,0.83,26.97,13.28,0.56,24.29,12.78,1.42,22.95,13.7,3.38,26.37,18.2,6.72,26.11,13.91,1.28,31.6,18.38,0.67,29.39,16.94,0.6,28.46,12.6,1.09,32.09,17.01,0.77,26.51,11.42,0.36,28.03,15.44,1.97,356.0,858.0,837.0,1219.0,999.0,631.0,684.0,179.0,1095.0,272.0,7130.0
2013.35,0.41,0.82,0.78,0.85,0.84,1.71,0.22,0.98,1.19,0.16,0.94,25.75,14.54,2.97,24.84,14.76,3.47,24.43,14.73,2.81,27.69,17.27,1.3,28.19,17.1,2.19,31.75,19.39,1.18,33.51,19.41,0.24,28.57,13.2,1.18,30.2,16.29,1.36,24.94,11.51,1.87,28.8,16.34,1.54,339.0,859.0,894.0,1164.0,1055.0,626.0,575.0,163.0,1082.0,211.0,6968.0
2013.36,0.35,0.81,0.95,0.87,0.94,2.14,0.78,0.8,1.3,0.16,1.04,23.6,12.96,6.64,22.58,12.14,3.76,23.43,12.72,1.5,28.04,17.52,3.79,24.24,12.05,1.2,32.6,18.88,1.05,30.7,15.36,0.83,28.48,12.65,1.05,31.17,16.74,0.79,24.07,11.71,3.77,27.96,14.9,1.98,470.0,1213.0,1280.0,1797.0,1445.0,980.0,783.0,265.0,1358.0,323.0,9914.0
2013.37,0.4,0.86,1.13,0.9,1.04,2.26,0.92,0.43,1.32,0.26,1.09,23.39,11.53,6.8,22.74,11.52,4.35,23.8,12.8,2.09,27.9,16.77,1.24,24.96,13.2,1.74,29.88,18.25,3.61,29.75,16.3,2.09,22.19,10.87,8.04,29.23,15.19,1.55,26.62,12.03,0.25,26.55,14.48,3.15,565.0,1224.0,1345.0,2010.0,1736.0,1309.0,951.0,263.0,1632.0,399.0,11434.0
2013.38,0.47,1.23,1.22,0.85,1.13,2.37,0.83,0.46,1.35,0.32,1.2,20.75,5.89,0.31,19.22,5.79,0.85,19.2,7.49,1.15,25.59,15.12,3.73,20.35,9.57,4.79,28.3,17.69,7.66,24.18,12.64,4.07,20.9,7.31,2.69,28.49,13.22,0.59,20.31,8.27,2.1,23.53,11.54,3.6,841.0,1695.0,1687.0,2360.0,2409.0,1602.0,1158.0,360.0,2115.0,532.0,14759.0
2013.39,0.61,1.42,1.23,1.02,1.13,2.58,0.36,0.65,1.61,0.34,1.26,18.2,7.06,2.59,17.82,5.7,3.0,18.44,7.31,2.84,23.45,13.77,5.72,20.57,7.3,0.3,28.02,13.81,1.04,25.54,10.88,1.96,17.87,4.32,3.08,23.85,9.12,0.75,13.4,5.54,6.29,21.77,9.25,2.71,1243.0,2307.0,2450.0,3108.0,3038.0,2087.0,1490.0,558.0,3049.0,853.0,20183.0
2013.4,0.62,1.43,1.09,1.02,1.14,2.1,0.34,0.76,1.11,0.47,1.13,22.05,7.35,0.57,21.82,8.96,1.08,21.92,9.95,0.27,24.99,14.32,0.74,21.52,11.09,3.93,27.24,14.77,3.58,24.31,10.17,3.69,15.82,1.99,2.85,24.17,9.05,0.47,12.81,3.15,9.21,22.04,9.65,2.8,1244.0,2415.0,2596.0,3178.0,3281.0,2123.0,1512.0,575.0,2755.0,884.0,20563.0
2013.41,0.64,1.35,1.17,1.09,1.24,2.22,0.44,0.85,1.34,0.45,1.21,18.04,6.27,2.91,18.53,7.96,4.7,18.27,9.31,10.82,23.15,12.37,4.21,19.45,6.74,3.95,24.85,9.79,1.12,21.23,6.7,1.19,15.24,1.38,1.49,22.17,6.96,0.42,13.49,2.73,1.41,20.08,7.2,2.79,1311.0,2267.0,2398.0,3533.0,3174.0,2270.0,1684.0,672.0,3140.0,881.0,21330.0
2013.42,0.73,1.46,1.23,1.2,1.24,2.35,0.4,0.72,1.33,0.55,1.26,17.53,6.58,1.04,17.6,7.6,2.13,16.99,8.68,1.87,21.61,12.78,1.22,14.26,4.32,2.65,20.9,9.99,6.43,14.97,3.11,3.1,9.22,-2.2,2.32,22.88,6.29,0.08,14.6,1.63,0.15,16.92,5.86,2.49,1264.0,2574.0,2522.0,3543.0,3564.0,2482.0,1624.0,664.0,3025.0,797.0,22059.0
2013.43,0.69,1.61,1.33,1.46,1.35,2.42,0.49,0.91,1.28,0.5,1.37,13.14,0.87,0.43,11.91,1.92,1.43,11.66,1.63,0.89,17.52,5.85,0.59,8.71,-0.32,1.34,20.98,6.16,0.54,14.0,0.2,0.13,13.01,-1.06,0.31,24.57,7.5,0.02,17.25,4.03,0.06,15.69,2.84,0.54,1308.0,2839.0,2779.0,4194.0,4158.0,2812.0,2042.0,689.0,3355.0,866.0,25042.0
2013.44,0.72,1.69,1.33,1.54,1.42,2.5,0.5,0.91,1.46,0.53,1.43,12.45,-0.26,2.5,12.37,2.03,2.9,14.58,4.1,1.6,20.46,9.28,2.7,11.26,1.97,5.25,21.66,9.97,5.73,14.8,2.66,4.39,8.83,-2.62,0.97,19.06,4.94,0.59,10.95,1.04,2.25,15.29,4.0,3.14,1106.0,2366.0,2085.0,3564.0,3196.0,2085.0,1529.0,585.0,2893.0,723.0,20132.0
2013.45,0.78,1.75,1.34,1.77,1.45,2.86,0.53,0.94,1.68,0.4,1.54,9.86,-1.87,1.11,9.56,-0.32,1.68,11.18,0.85,1.13,17.46,5.59,1.13,9.24,0.54,2.31,18.15,5.66,2.03,12.82,0.62,3.04,7.98,-4.76,0.63,19.43,4.72,0.12,7.5,0.75,4.47,13.04,1.6,1.72,973.0,2065.0,1914.0,3401.0,2978.0,1989.0,1389.0,597.0,2855.0,637.0,18798.0
2013.46,0.79,1.76,1.44,1.81,1.44,3.17,0.47,0.87,1.62,0.53,1.6,7.1,-2.54,0.62,7.43,-1.8,0.89,9.23,-1.71,0.74,15.43,2.6,0.65,7.04,-2.53,0.61,17.2,3.9,0.24,11.59,-2.81,0.07,10.47,-3.53,0.5,20.67,6.39,0.13,9.4,1.83,2.39,12.48,0.25,0.59,996.0,2353.0,2203.0,3617.0,3280.0,2256.0,1530.0,655.0,3157.0,737.0,20784.0
2013.47,0.71,1.91,1.46,2.01,1.49,3.43,0.58,1.27,1.66,0.48,1.73,8.94,-2.22,2.35,9.12,-0.56,1.95,10.78,1.42,1.59,17.28,7.65,2.91,7.17,-1.4,4.12,17.58,6.53,3.06,10.1,-2.37,1.48,4.84,-7.64,1.31,14.72,4.6,4.05,6.28,-2.65,3.52,11.31,0.81,2.69,855.0,1804.0,1709.0,3033.0,2537.0,1710.0,1202.0,515.0,2491.0,616.0,16472.0
2013.48,0.93,2.25,1.76,2.49,1.99,4.13,0.57,1.36,1.95,0.66,2.1,1.69,-8.12,8.07,1.19,-7.27,6.56,2.7,-5.31,6.83,10.07,-0.87,6.71,-0.26,-8.53,0.36,8.45,-1.52,2.78,3.82,-8.18,0.03,5.41,-6.96,0.26,15.48,2.86,0.4,8.33,-1.81,0.35,6.34,-4.22,2.61,690.0,1771.0,1530.0,2913.0,2308.0,1799.0,1352.0,445.0,2399.0,549.0,15756.0
2013.49,0.82,2.3,1.77,2.79,1.92,4.61,0.66,1.64,1.84,0.64,2.21,4.95,-3.0,2.13,6.31,-1.99,2.23,9.11,-0.03,4.43,16.42,6.98,4.06,3.34,-4.91,1.84,13.74,2.02,1.47,4.09,-8.01,0.5,-4.05,-15.45,1.74,10.98,-1.29,1.29,-0.21,-8.5,4.32,6.92,-3.36,2.29,840.0,2091.0,1980.0,4052.0,3249.0,2324.0,1609.0,599.0,2990.0,705.0,20439.0
2013.5,1.03,2.32,1.88,2.81,2.09,5.34,0.8,1.73,2.09,0.92,2.42,-2.3,-10.59,1.21,-1.1,-7.78,2.14,1.48,-4.91,4.1,11.06,1.25,4.54,-5.27,-13.55,1.31,6.49,-3.35,1.29,-1.93,-13.36,0.93,-3.3,-16.17,0.41,10.48,-3.26,0.21,0.22,-8.49,0.93,2.27,-7.88,1.73,1298.0,2825.0,2366.0,4558.0,3520.0,2765.0,1851.0,728.0,2946.0,931.0,23788.0
2013.51,1.14,2.63,2.3,3.66,2.51,6.9,1.36,2.28,2.57,1.81,3.03,-1.39,-11.9,4.29,1.05,-7.71,4.24,5.46,-2.68,2.61,14.22,2.19,2.34,-0.79,-8.39,2.73,15.77,1.31,2.05,6.61,-6.02,0.71,3.51,-8.83,0.57,15.05,1.9,0.69,4.67,-3.11,1.81,7.86,-3.48,1.87,938.0,2303.0,2086.0,4527.0,3214.0,4091.0,1694.0,612.0,2765.0,850.0,23080.0
2013.52,1.74,3.37,3.3,4.97,4.04,9.22,2.3,3.84,3.7,4.73,4.39,1.22,-7.46,3.43,4.36,-4.79,3.43,7.59,-1.94,3.62,12.75,2.49,6.71,-0.94,-9.37,3.69,10.59,-1.81,1.83,2.4,-9.94,1.03,2.25,-10.7,0.56,15.93,1.43,0.03,5.63,-2.31,1.6,6.62,-4.44,2.64,737.0,2198.0,2020.0,4362.0,4080.0,3837.0,1845.0,633.0,2785.0,925.0,23422.0
2014.01,1.74,3.5,3.74,4.23,3.89,8.27,2.1,3.02,3.74,4.99,4.21,-4.64,-15.28,4.93,-2.11,-10.64,4.87,2.71,-5.69,5.2,9.58,0.19,5.29,-4.75,-14.7,1.24,11.0,-2.7,0.34,1.8,-12.42,0.38,1.48,-11.3,0.91,16.55,1.37,0.0,5.52,-2.61,1.07,4.79,-6.74,2.0,1372.0,2953.0,3061.0,6560.0,5183.0,5404.0,2883.0,1094.0,4307.0,1469.0,34286.0
2014.02,1.42,2.86,3.72,3.23,3.08,6.89,1.69,2.66,3.46,3.9,3.46,-0.43,-14.15,3.89,0.41,-11.47,3.11,1.91,-9.24,3.4,8.95,-2.67,4.72,-5.81,-15.76,3.66,10.09,-2.85,1.64,-1.72,-12.97,1.02,-1.32,-12.76,0.87,14.92,1.37,0.24,5.24,-1.65,5.61,3.62,-7.8,2.62,1921.0,3824.0,3841.0,7577.0,5660.0,7843.0,3417.0,1211.0,7602.0,2775.0,45671.0
2014.03,1.74,3.12,4.15,2.91,2.68,5.75,1.82,2.37,3.58,2.96,3.32,6.2,-2.07,5.07,5.48,-2.83,3.33,6.58,-2.6,3.12,11.8,-0.08,3.46,0.63,-7.55,0.96,15.61,-0.59,0.27,7.56,-5.65,0.06,4.68,-7.2,0.49,18.27,2.39,0.13,7.88,-0.53,2.25,8.89,-3.0,1.47,1478.0,3374.0,3324.0,6322.0,5613.0,5786.0,3004.0,965.0,6795.0,1637.0,38298.0
2014.04,1.88,3.03,4.11,3.0,2.7,5.11,1.71,2.23,3.85,2.4,3.24,-5.14,-14.7,1.24,-5.21,-14.3,1.15,-1.59,-10.71,1.08,7.87,-4.61,0.22,-5.11,-15.95,1.02,12.99,-3.11,0.25,5.22,-11.92,0.06,5.03,-9.79,0.23,18.46,2.86,0.0,6.95,-2.53,0.06,5.58,-7.74,0.4,1259.0,3137.0,3339.0,6237.0,5222.0,4653.0,2844.0,849.0,6211.0,1487.0,35238.0
2014.05,1.82,2.82,3.37,2.59,2.28,4.81,1.68,1.93,3.44,1.88,2.89,-2.1,-13.76,0.45,-2.66,-13.44,0.64,-0.24,-11.83,0.58,8.26,-4.21,1.72,-5.66,-16.29,1.26,12.28,-1.71,0.18,2.26,-11.77,0.53,-0.12,-13.08,2.05,15.57,3.1,1.21,4.96,-2.32,3.93,4.22,-7.98,1.31,1363.0,3194.0,3266.0,5198.0,4225.0,3491.0,2312.0,695.0,6013.0,1087.0,30844.0
2014.06,2.09,2.81,3.03,2.28,2.06,4.09,1.15,1.86,3.1,1.65,2.62,-0.36,-11.75,3.55,-0.76,-9.81,5.37,3.23,-5.06,6.37,11.45,2.13,5.76,-6.35,-16.25,2.46,5.82,-3.39,2.24,-6.18,-16.82,1.33,-6.88,-19.14,1.12,10.52,0.29,3.27,-1.18,-8.8,2.99,1.15,-8.79,3.12,1109.0,2622.0,2375.0,3751.0,2987.0,2375.0,1770.0,486.0,4464.0,920.0,22859.0
2014.07,1.68,2.54,2.81,2.04,1.95,3.64,0.97,1.65,2.72,1.27,2.34,-2.51,-14.32,5.25,-2.95,-13.0,4.53,0.05,-8.36,4.84,8.91,-0.36,4.76,-5.75,-17.16,0.7,12.72,-1.03,0.83,-0.58,-11.19,0.42,2.58,-8.81,1.27,18.31,5.71,4.54,6.21,-0.43,9.73,4.82,-6.06,2.95,980.0,2020.0,2064.0,2912.0,2681.0,1989.0,1426.0,565.0,3332.0,708.0,18677.0
2014.08,1.54,2.27,2.39,1.56,2.0,3.42,0.89,1.64,2.5,1.24,2.12,0.88,-10.47,4.97,2.4,-8.13,3.56,6.5,-4.76,2.46,16.98,3.98,3.72,2.15,-7.52,3.95,20.44,4.7,0.34,10.74,-3.33,1.05,5.69,-6.61,0.77,18.57,3.81,0.49,5.85,-1.42,7.96,10.77,-1.72,2.46,992.0,2079.0,2101.0,2924.0,2739.0,1807.0,1534.0,457.0,3047.0,741.0,18421.0
2014.09,1.29,2.02,2.2,1.39,1.89,3.28,0.76,1.37,2.36,0.78,1.91,-0.59,-12.84,0.12,-1.06,-10.87,0.38,3.12,-7.13,0.36,13.7,1.25,1.44,-4.81,-14.17,0.27,16.34,2.32,1.08,1.09,-11.39,0.38,2.17,-11.58,1.57,17.64,5.3,5.98,7.45,-0.66,2.64,6.76,-5.19,1.46,761.0,1667.0,1697.0,2265.0,2306.0,1429.0,1215.0,413.0,2289.0,606.0,14648.0
2014.1,1.3,2.36,2.01,1.43,1.77,3.17,0.63,1.43,2.1,1.0,1.9,-1.29,-16.54,0.12,-1.11,-12.89,0.44,3.23,-7.84,2.38,12.37,1.18,5.17,-2.61,-13.25,0.99,12.67,-0.85,2.01,1.22,-10.91,0.74,4.66,-7.66,2.0,16.97,5.73,3.21,9.19,1.82,9.68,6.71,-4.95,2.8,585.0,1395.0,1429.0,1870.0,2048.0,1093.0,999.0,283.0,1776.0,452.0,11930.0
2014.11,1.24,2.69,1.67,1.05,1.78,2.78,0.73,1.23,1.84,0.62,1.77,3.7,-8.34,3.71,5.46,-5.65,2.7,10.63,-2.32,1.22,18.15,3.33,0.68,6.5,-5.45,1.57,18.15,3.49,1.08,15.42,-1.48,0.4,10.13,-4.62,0.83,19.72,5.23,0.86,11.66,0.43,5.26,13.33,-0.67,1.4,584.0,1323.0,1158.0,1596.0,1857.0,954.0,810.0,274.0,1746.0,427.0,10729.0
2014.12,1.39,3.34,1.71,1.03,1.65,2.78,0.59,1.12,1.81,0.81,1.86,3.37,-9.54,2.49,4.23,-5.95,1.85,7.68,-1.47,2.08,15.57,4.51,4.98,5.07,-5.35,0.95,19.35,3.97,1.81,12.88,-2.87,0.91,7.76,-6.39,0.67,20.43,4.43,0.03,9.61,-2.14,2.72,11.95,-1.07,1.9,647.0,1458.0,1404.0,2944.0,2264.0,1115.0,1204.0,422.0,1745.0,399.0,13602.0
2014.13,1.31,3.57,1.75,0.94,1.69,2.69,0.4,1.02,1.51,0.68,1.82,2.92,-9.41,1.14,3.47,-6.93,1.43,6.72,-3.54,1.7,14.93,3.5,4.59,2.74,-6.9,1.64,18.59,5.31,1.77,8.98,-4.67,0.75,7.93,-5.98,0.93,18.55,5.19,2.27,10.93,0.82,5.91,10.87,-1.24,2.27,629.0,1800.0,1537.0,1718.0,1921.0,942.0,875.0,268.0,1541.0,422.0,11653.0
2014.14,1.6,3.5,1.78,0.91,1.64,2.6,0.5,1.07,1.53,0.89,1.83,8.29,-1.79,9.44,9.0,-0.52,7.14,13.43,2.57,6.25,21.5,7.53,2.99,9.35,-1.05,5.81,22.37,8.64,0.78,13.79,-0.36,2.29,8.03,-4.97,1.68,15.26,3.09,2.92,9.98,0.42,3.05,14.37,1.98,3.3,620.0,1582.0,1217.0,1580.0,1575.0,845.0,749.0,208.0,1373.0,346.0,10095.0
2014.15,1.84,3.25,1.68,0.81,1.57,2.67,0.4,1.0,1.51,0.73,1.75,13.4,-0.33,2.42,12.57,-0.01,2.7,14.44,2.14,2.48,19.44,7.68,6.19,13.86,1.31,1.52,21.94,7.49,1.91,19.31,3.2,0.51,15.11,-0.26,0.36,24.81,8.02,0.02,16.0,2.68,0.93,17.85,3.87,2.02,696.0,1610.0,1405.0,1982.0,1583.0,858.0,949.0,242.0,1565.0,360.0,11250.0
2014.16,1.56,2.53,1.34,0.8,1.44,2.47,0.36,0.88,1.59,0.89,1.52,12.89,-0.57,4.91,14.63,1.57,4.11,15.8,3.33,4.14,19.07,7.64,7.25,11.29,-0.05,3.28,20.34,6.26,1.91,15.7,0.48,2.59,11.39,-3.53,1.44,23.36,7.77,0.06,13.99,1.6,2.31,16.11,2.71,3.15,705.0,1391.0,945.0,1308.0,1208.0,776.0,715.0,185.0,1261.0,317.0,8811.0
2014.17,1.4,1.97,1.28,0.78,1.47,2.32,0.39,1.04,1.42,0.92,1.4,14.89,1.58,1.67,14.88,1.69,2.0,16.37,3.25,2.08,22.06,8.85,1.51,15.8,3.53,2.08,25.36,11.52,1.06,22.64,7.19,2.65,16.77,1.3,1.1,21.14,6.84,1.58,11.94,1.9,5.89,19.34,5.69,1.94,606.0,1160.0,854.0,1271.0,1547.0,729.0,639.0,191.0,1321.0,294.0,8612.0
2014.18,1.04,1.68,1.26,0.72,1.4,2.01,0.31,0.88,1.46,0.65,1.26,12.63,3.5,6.09,13.12,4.26,8.57,15.42,6.16,9.32,22.5,11.91,7.61,12.59,4.95,5.67,23.17,8.79,0.74,16.44,4.84,3.4,11.93,-0.53,1.88,24.44,8.23,0.18,18.04,3.76,1.58,17.73,6.0,3.98,412.0,936.0,867.0,1091.0,1158.0,721.0,582.0,206.0,1131.0,331.0,7435.0
2014.19,1.04,1.71,1.25,0.73,1.55,2.03,0.32,1.19,1.47,0.87,1.32,16.81,4.96,1.44,17.0,5.92,2.16,19.46,7.6,1.0,26.04,12.86,1.38,18.47,7.19,2.34,27.62,13.15,2.95,25.08,9.15,1.23,15.68,2.3,2.28,21.28,7.87,0.59,13.37,3.69,5.42,21.22,8.19,2.1,381.0,902.0,710.0,1072.0,972.0,512.0,488.0,185.0,1154.0,304.0,6680.0
2014.2,0.9,1.6,1.21,0.64,1.36,2.16,0.27,1.11,1.52,0.88,1.28,21.96,9.54,3.97,21.77,9.77,6.9,21.47,10.49,9.61,24.01,13.3,7.06,16.77,6.98,7.5,23.83,10.24,5.23,17.85,5.1,4.72,12.47,-0.24,2.98,27.58,10.34,0.05,21.12,6.0,0.24,20.35,7.79,4.91,430.0,765.0,592.0,960.0,839.0,559.0,583.0,205.0,964.0,239.0,6136.0
2014.21,0.68,1.56,1.22,0.79,1.43,2.2,0.25,1.15,1.54,0.61,1.29,18.82,7.83,3.36,18.25,7.48,2.53,19.02,7.58,1.83,24.47,12.53,0.86,20.09,8.1,2.22,27.57,15.16,1.16,24.73,11.68,1.84,20.72,6.13,1.72,24.37,10.08,0.52,19.63,6.74,1.42,22.72,10.0,1.54,284.0,675.0,614.0,846.0,774.0,461.0,435.0,132.0,908.0,269.0,5398.0
2014.22,0.66,1.57,1.18,0.69,1.2,2.16,0.31,1.08,1.47,0.37,1.23,19.87,7.43,3.03,21.38,9.65,1.24,22.03,10.82,2.9,26.41,15.98,4.09,24.59,12.15,2.0,26.89,15.85,7.68,27.43,15.25,2.34,23.24,8.27,1.94,28.94,12.31,0.02,18.95,5.74,1.0,24.87,12.3,3.08,189.0,565.0,427.0,781.0,666.0,488.0,436.0,150.0,933.0,209.0,4844.0
2014.23,0.73,1.54,1.09,0.7,1.19,1.93,0.16,0.27,1.38,0.4,1.15,22.96,10.1,2.2,22.92,10.17,2.49,22.56,10.85,2.56,26.13,16.44,3.47,23.76,12.76,5.39,30.64,18.63,1.57,26.87,15.42,8.74,22.76,7.43,1.67,30.62,12.81,0.01,22.37,7.16,0.12,25.74,13.03,3.04,499.0,1488.0,1310.0,2713.0,1924.0,1767.0,941.0,296.0,1773.0,346.0,13057.0
2014.24,0.61,1.42,0.99,0.63,1.13,1.72,0.15,0.83,1.34,0.36,1.07,23.1,12.75,4.95,22.01,13.28,8.0,22.67,13.9,7.42,26.38,16.82,7.18,21.28,11.14,4.49,28.96,16.9,5.22,22.8,11.99,6.01,21.47,6.45,1.78,30.88,14.34,0.01,20.55,7.46,1.12,24.43,12.63,4.49,278.0,837.0,704.0,1074.0,916.0,585.0,553.0,173.0,1197.0,239.0,6556.0
2014.25,0.59,1.61,0.99,0.61,1.09,1.51,0.2,0.35,1.17,0.39,1.07,24.6,11.61,1.32,23.73,11.85,1.72,24.82,13.62,2.72,28.83,17.75,2.23,25.04,14.89,7.23,30.59,19.46,1.03,29.14,17.0,5.43,22.6,7.27,2.5,28.6,12.53,0.05,18.12,6.25,1.71,26.31,13.98,2.84,384.0,602.0,632.0,774.0,675.0,520.0,588.0,112.0,1087.0,235.0,5609.0
2014.26,0.64,1.5,0.87,0.6,0.92,1.65,0.11,0.74,1.15,0.27,1.01,25.27,12.16,4.58,24.71,13.41,4.4,24.3,14.84,2.82,27.93,18.55,4.41,24.84,15.25,4.6,29.9,19.03,4.46,27.55,16.53,6.34,24.2,9.59,2.48,29.98,14.51,0.15,21.78,9.8,2.36,26.51,14.98,3.75,196.0,637.0,663.0,869.0,805.0,677.0,639.0,146.0,1141.0,218.0,5991.0
2014.27,0.73,1.36,1.0,0.57,0.81,1.51,0.16,0.78,1.17,0.29,0.99,28.66,16.38,8.45,26.26,15.6,5.32,25.4,15.32,2.99,27.93,17.83,3.74,24.03,14.11,4.22,31.02,19.24,1.74,26.9,14.79,3.42,26.25,10.32,0.71,33.37,16.93,0.35,25.92,10.65,0.24,27.65,15.19,2.62,253.0,726.0,594.0,969.0,735.0,632.0,614.0,168.0,1025.0,256.0,5972.0
2014.28,0.48,1.31,0.84,0.47,0.73,1.45,0.15,0.61,1.0,0.33,0.88,27.26,15.06,2.13,25.28,13.78,3.28,25.31,14.39,3.01,28.11,17.63,3.84,24.25,14.11,3.4,31.51,19.19,1.7,29.38,16.79,3.53,28.26,12.5,1.44,32.18,17.38,0.95,29.39,13.21,0.07,28.43,15.76,2.4,261.0,802.0,678.0,1423.0,769.0,583.0,721.0,142.0,1105.0,220.0,6704.0
2014.29,0.51,1.28,0.78,0.49,0.65,1.4,0.16,0.54,1.03,0.31,0.86,26.43,15.76,5.57,24.13,14.08,5.75,23.91,14.21,4.94,26.8,17.3,6.14,22.35,12.03,3.31,29.39,18.48,5.67,25.09,13.39,1.73,25.66,11.04,2.21,32.23,17.8,0.71,29.33,13.6,0.19,26.61,14.81,3.63,263.0,645.0,783.0,866.0,689.0,577.0,588.0,138.0,1041.0,220.0,5810.0
2014.3,0.53,1.13,0.74,0.53,0.63,1.22,0.16,0.78,0.91,0.18,0.81,26.95,14.24,2.09,24.8,13.79,1.32,23.87,14.47,2.3,27.03,18.19,5.17,24.43,13.56,1.26,32.15,19.69,1.08,30.77,17.61,0.74,29.3,13.23,0.93,32.45,17.03,0.4,23.62,10.21,1.93,28.19,15.8,1.83,236.0,576.0,770.0,788.0,607.0,446.0,453.0,146.0,845.0,199.0,5066.0
2014.31,0.48,1.26,0.76,0.44,0.65,1.37,0.17,0.58,0.84,0.42,0.82,24.85,14.16,5.57,23.17,13.12,5.99,22.45,12.88,4.27,26.77,16.86,3.43,23.56,12.39,2.37,30.07,19.05,3.85,27.77,14.22,1.07,25.04,10.93,3.63,33.2,18.34,0.94,30.23,13.59,0.22,27.02,14.82,2.92,273.0,703.0,684.0,965.0,795.0,676.0,472.0,149.0,916.0,191.0,5824.0
2014.32,0.48,1.16,0.66,0.53,0.7,1.21,0.17,0.61,0.75,0.22,0.78,25.83,13.88,2.05,24.04,13.19,2.42,23.33,13.33,2.78,27.77,17.87,4.18,24.46,13.51,2.04,31.32,19.14,1.2,29.09,17.17,5.03,25.55,11.46,1.94,29.77,16.11,1.3,27.62,12.37,0.58,27.37,15.29,2.46,288.0,778.0,687.0,1055.0,728.0,524.0,548.0,197.0,1008.0,302.0,6115.0
2014.33,0.54,1.13,0.79,0.58,0.7,1.24,0.28,0.71,0.78,0.18,0.85,24.32,13.06,7.44,22.66,12.29,5.19,22.1,12.41,6.11,26.88,17.17,5.18,22.93,12.37,3.39,31.72,18.84,1.62,27.57,15.18,2.73,26.61,11.58,1.6,30.64,16.21,1.33,26.36,12.89,2.22,26.9,14.72,3.17,245.0,810.0,692.0,951.0,747.0,477.0,739.0,164.0,873.0,287.0,5985.0
2014.34,0.5,1.1,0.78,0.67,0.75,1.32,0.15,0.7,0.81,0.26,0.83,23.2,12.08,1.46,22.9,12.85,3.62,23.5,14.58,3.96,28.99,18.94,3.77,24.31,15.86,6.35,32.44,20.14,1.69,30.96,18.3,3.21,24.94,11.19,3.1,29.51,15.29,1.38,25.19,11.11,0.77,27.51,15.85,3.13,238.0,869.0,669.0,981.0,806.0,512.0,794.0,206.0,943.0,252.0,6270.0
2014.35,0.47,1.17,0.89,0.69,0.68,1.52,0.21,0.75,1.0,0.15,0.91,26.47,12.59,0.21,24.05,11.87,0.2,23.32,12.33,1.02,28.44,17.58,1.62,24.9,15.62,3.99,32.07,19.24,1.83,29.04,17.45,5.3,22.05,8.68,3.22,30.6,15.22,0.4,25.2,10.69,0.51,27.01,14.78,2.29,240.0,688.0,711.0,1079.0,985.0,611.0,720.0,209.0,1043.0,305.0,6591.0
2014.36,0.54,1.19,0.98,0.74,0.93,1.72,0.35,0.42,1.12,0.22,1.05,27.79,15.66,2.47,26.09,15.52,3.31,25.68,16.3,3.31,28.62,19.1,5.58,24.78,14.98,5.26,31.56,19.58,2.71,27.52,14.81,5.08,22.86,7.59,1.19,31.47,15.29,0.24,22.91,7.82,0.88,27.09,14.83,3.24,262.0,766.0,880.0,1392.0,1142.0,636.0,614.0,236.0,1159.0,326.0,7413.0
2014.37,0.52,1.33,1.29,0.74,1.3,1.8,0.32,1.08,1.26,0.27,1.17,22.0,9.74,1.37,21.07,10.61,1.31,21.48,12.93,3.41,26.31,18.06,6.06,19.13,9.33,5.37,28.36,17.38,3.49,21.09,9.78,4.44,18.64,4.77,2.06,30.58,14.98,1.9,23.55,7.36,0.06,23.46,11.95,3.5,422.0,998.0,1077.0,1556.0,1506.0,924.0,803.0,293.0,1350.0,365.0,9294.0
